link,time,,
https://www.bloomberg.com/tosv2.html?vid=&uuid=fb80bb30-bdb8-11e8-b552-cdf28b0b13fe&url=L25ld3MvdmlkZW9zLzIwMTgtMDktMjEvYXBwbGUtbG95YWxpc3RzLWxpbmluZy11cC1pbi1kcm92ZXMtZm9yLXRoZS1uZXdlc3QtaXBob25lcy12aWRlbw==,2018-09-21T15:43:38Z,,
https://www.bloomberg.com/tosv2.html?vid=&uuid=6411edc0-b622-11e8-bd80-7bd7f2bbccd3&url=L25ld3MvdmlkZW9zLzIwMTgtMDktMTEvd2hhdC1kby15b3Utd2FudC1hdC10aGUtYXBwbGUtZXZlbnQtdmlkZW8=,2018-09-11T23:57:41Z,,
https://www.bloomberg.com/tosv2.html?vid=&uuid=10ff1630-bcb7-11e8-a9f0-119423b7a30d&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0wOS0yMC9hdXN0cmFsaWFuLXRlZW4td2hvLWhhY2tlZC1hcHBsZS10by1mYWNlLXNlbnRlbmNpbmctbmV4dC13ZWVr,2018-09-20T08:36:47Z,,
https://www.bloomberg.com/tosv2.html?vid=&uuid=f5325600-c202-11e8-a526-5b0a39c61e2d&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0wOS0yNy90ZWVuLWFwcGxlLWhhY2tlci1zZW50ZW5jZWQtdG8tOC1tb250aHMtcHJvYmF0aW9uLWluLWF1c3RyYWxpYQ==,2018-09-27T01:59:08Z,,
https://www.theguardian.com/music/2018/sep/06/paul-mccartney-egypt-station-review-capitol,2018-09-06T10:00:30Z,,
https://www.theguardian.com/fashion/2018/sep/10/rodarte-and-telfar-impress-with-exquisite-shows-in-torrential-rain,2018-09-10T15:25:42Z,,
https://www.wsj.com/articles/nearly-one-third-of-u-s-firms-in-china-mull-investment-delays-amid-trade-row-poll-finds-1536800401,2018-09-13T02:28:15Z,,
https://www.theguardian.com/lifeandstyle/2018/sep/29/back-to-life-restoring-gravetye-manor-gardens-tom-coward,2018-09-29T10:00:24Z,,
https://www.theguardian.com/food/2018/sep/15/tamal-rays-recipe-pear-eclairs,2018-09-15T11:00:05Z,,
https://www.theguardian.com/food/2018/sep/30/nigel-slater-sandwich-recipes,2018-09-30T05:00:47Z,,
https://www.businessinsider.com/best-iphone-accessories,2018-09-21T16:53:00Z,,
https://www.nytimes.com/2018/09/09/business/apple-trade-week-ahead.html,2018-09-09T20:15:47Z,,
https://www.wsj.com/articles/salesforce-partners-with-apple-for-business-apps-1537801889,2018-09-24T15:11:32Z,,
https://abcnews.go.com/Technology/apple-ceo-tim-cook-defends-pricing-iphones/story?id%3D57903432,2018-09-18T12:47:32Z,,
https://abcnews.go.com/Politics/wrote-obama-official-wouldve-solve-nyt-op-ed/story?id=57634409,2018-09-06T08:51:03Z,,
https://www.businessinsider.com/hilton-amex-credit-card-deals-september-2018-9,2018-09-11T18:24:00Z,,
https://www.businessinsider.com/mental-toughness-change-your-wiring-2018-9,2018-09-13T15:44:54Z,,
https://www.businessinsider.com/insider-inc-hiring-jobs-interns-editors-reporters-producers-and-more-2018-9,2018-09-17T21:05:33Z,,
https://www.businessinsider.com/why-an-apple-prime-bundle-doesnt-make-sense-2018-9,2018-09-29T13:15:00Z,,
https://www.wsj.com/articles/apple-pulls-alex-joness-infowars-from-its-app-store-1536382593,2018-09-08T06:04:34Z,,
https://www.wsj.com/articles/eu-clears-apple-to-acquire-song-recognition-app-shazam-1536252155,2018-09-06T17:14:52Z,,
https://markets.businessinsider.com/news/stocks/apple-stock-could-get-20-more-valuable-by-end-of-next-year-jpmorgan-says-2018-9-1027572218,2018-09-27T17:29:00Z,,
https://www.businessinsider.com/investing-in-emerging-markets-reasons-benefits-and-mistakes-2018-9,2018-09-12T13:18:00Z,,
https://www.businessinsider.com/economist-joseph-stiglitz-us-must-update-antitrust-laws-2018-9,2018-09-26T20:29:27Z,,
https://www.economist.com/finance-and-economics/2018/08/09/why-is-macroeconomics-so-hard-to-teach,2018-09-18T13:25:14Z,,
https://www.wsj.com/articles/intel-co-founders-silicon-valley-estate-lists-for-21-8-million-1537282101,2018-09-18T14:55:22Z,,
https://www.wsj.com/articles/chinese-app-meituan-raises-4-2-billion-in-ipo-1536819691/,2018-09-13T12:18:49Z,,
https://www.businessinsider.com/under-armour-hovr-review-smart-shoes-2018-3,2018-09-05T20:05:00Z,,
https://www.bloomberg.com/tosv2.html?vid=&uuid=60ece2e0-b518-11e8-87c0-792392e599e3&url=L25ld3MvYXVkaW8vMjAxOC0wOS0xMC9hcHBsZS13aWxsLWVhdC1oaWdoZXItdGFyaWZmcy1jb3N0cy1mb3ItdGhlLXRpbWUtYmVpbmctcmFkaW8=,2018-09-10T15:57:01Z,,
https://www.bloomberg.com/tosv2.html?vid=&uuid=6b80db40-b2e2-11e8-a2ad-11586fcf1d3f&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0wOS0wNy9hcHBsZS1zYXlzLXByb3Bvc2VkLWNoaW5hLXRhcmlmZnMtYWZmZWN0LXdhdGNoLWFuZC1haXJwb2RzP3NybmQ9bWFya2V0cy12cA==,2018-09-07T20:01:49Z,,
https://www.theguardian.com/commentisfree/2018/sep/20/britain-putin-dark-money-impunity-danske-bank,2018-09-20T11:41:44Z,,
https://www.theguardian.com/media/2018/sep/29/health-chief-set-social-media-time-limits-young-people,2018-09-29T18:30:32Z,,
https://www.theguardian.com/books/2018/sep/16/kim-philby-charlotte-philby-family-legacy-novel-of-betrayal,2018-09-16T05:00:15Z,,
https://www.theguardian.com/business/2018/sep/18/china-us-new-tariffs-donald-trump-trade-war,2018-09-18T13:37:31Z,,
https://www.theguardian.com/books/2018/sep/28/the-guardians-guide-to-independent-bookstores,2018-09-28T15:50:25Z,,
https://www.bloomberg.com/news/articles/2018-09-12/it-s-apple-s-most-important-day-of-the-year-here-s-what-to-expect,2018-09-12T20:08:00Z,,
https://www.businessinsider.com/instagram-regramming-test-2018-9,2018-09-21T00:03:25Z,,
https://www.businessinsider.com/autonation-chief-mike-jackson-is-stepping-down-2018-9,2018-09-19T15:06:00Z,,
https://www.businessinsider.com/facebook-video-chat-device-portal-next-week-2018-9,2018-09-21T11:42:16Z,,
https://www.businessinsider.com/sega-genesis-classics-nintendo-switch-retro-games-list-2018-9,2018-09-18T18:53:34Z,,
https://www.wsj.com/articles/apples-third-act-the-wearables-company-1536226201,2018-09-06T09:38:11Z,,
https://www.businessinsider.com/how-pictures-of-new-iphone-xs-leaked-2018-9,2018-09-11T23:08:38Z,,
https://www.economist.com/finance-and-economics/2018/06/21/hedge-funds-worry-about-the-legal-risks-of-using-alternative-data,2018-09-18T13:25:14Z,,
https://www.bloomberg.com/news/articles/2018-09-10/apple-to-kick-off-product-blitz-with-iphone-xs-line-new-watches,2018-09-10T20:22:00Z,,
https://www.economist.com/the-world-this-week/2018/09/08/business-this-week,2018-09-06T14:48:53Z,,
https://www.wsj.com/articles/qualcomm-accuses-apple-of-stealing-intellectual-property-and-giving-it-to-intel-1537883576,2018-09-25T13:54:53Z,,
https://www.theguardian.com/business/2018/sep/24/american-companies-buying-the-best-of-britain-on-the-cheap,2018-09-24T06:01:13Z,,
https://abcnews.go.com/US/start-here-ford-kavanaugh-tesitfy-start-day/story?id=58119130,2018-09-28T08:58:29Z,,
http://www.foxnews.com/us/2018/09/28/apple-store-robbery-crackdown-underway-california-ag-says.html,2018-09-28T10:03:57Z,,
http://www.foxnews.com/food-drink/2018/09/06/red-delicious-no-longer-americas-most-grown-apple.html,2018-09-06T16:11:46Z,,
https://www.businessinsider.com/alivecor-ceo-vic-gundotra-apple-watch-series-4-2018-9,2018-09-13T20:38:56Z,,
https://www.theguardian.com/business/2018/sep/12/lehman-collapse-what-has-happened-to-the-markets-since,2018-09-12T14:03:44Z,,
https://www.theguardian.com/technology/2018/sep/10/iphone-xs-launch-what-to-expect-apple-smartphone-apple-watch-ipad-pro-rumours,2018-09-10T10:37:28Z,,
https://www.wsj.com/articles/bringing-iphone-assembly-to-u-s-would-be-a-hollow-victory-for-trump-1537368671,2018-09-19T15:03:31Z,,
https://www.ft.com/content/3a9f49a5-0c04-3093-b4d6-8c73e2f8006c,2018-09-12T17:36:53Z,,
https://www.bloomberg.com/tosv2.html?vid=&uuid=20ca7660-bad5-11e8-8585-c9b223c43580&url=L25ld3MvdmlkZW9zLzIwMTgtMDktMTcvdS1zLWlzLXNhaWQtdG8tc3BhcmUtc29tZS1hcHBsZS1wcm9kdWN0cy1mcm9tLW5ldy1jaGluYS10YXJpZmZzLXZpZGVv,2018-09-17T23:16:13Z,,
https://www.bloomberg.com/tosv2.html?vid=&uuid=13311950-b841-11e8-8642-3fa43c43b21f&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0wOS0xNC90aGUtbmV3LWFwcGxlLXdhdGNoLXNob3dzLXRoZS1tb25leS1iaWctdGVjaC1zZWVzLWluLWhlYWx0aA==,2018-09-14T15:35:21Z,,
https://www.wsj.com/articles/no-sex-please-were-apple-iphone-giant-seeks-tv-success-on-its-own-terms-1537588880,2018-09-22T10:04:03Z,,
https://www.businessinsider.com/apple-kids-movies-wolfwalkers-elephant-queen-2018-9,2018-09-11T08:56:29Z,,
https://www.bloomberg.com/tosv2.html?vid=&uuid=a5ec2120-bd02-11e8-9de3-1175edf8a971&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0wOS0yMC9hcHBsZS13YXRjaC1zaG91bGQtcGF2ZS13YXktZm9yLW1vcmUtbWVkaWNhbC1nYWRnZXRzLWZkYS1zYXlz,2018-09-20T17:29:20Z,,
https://www.bloomberg.com/tosv2.html?vid=&uuid=158cd1a0-bde9-11e8-bfa2-1f474d07d740&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0wOS0yMS9hcHBsZS1jdXN0b21lcnMtc2F5LXRoZXktY2FuLXQtcGljay11cC1uZXctaXBob25lcy1hdC1zdG9yZXM=,2018-09-21T21:03:06Z,,
https://www.businessinsider.com/apple-discontinues-the-iphone-x-iphone-6s-and-iphone-se-2018-9,2018-09-12T19:44:08Z,,
https://www.bloomberg.com/tosv2.html?vid=&uuid=5f9b8940-c185-11e8-9ac3-3fbd2aaf118b&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0wOS0yNi93aGVuLXlvdXItYXBwbGUtd2F0Y2gtd2FrZXMteW91LXVwLWluLXRoZS1taWRkbGUtb2YtdGhlLW5pZ2h0,2018-09-26T10:54:16Z,,
https://www.businessinsider.com/apple-watch-series-4-review-roundup-2018-9,2018-09-19T16:47:34Z,,
https://www.businessinsider.com/apple-iphone-se-vs-iphone-xs-2018-9,2018-09-18T17:40:18Z,,
https://www.theguardian.com/us-news/2018/sep/09/donald-trump-apple-should-make-products-in-the-us-to-avoid-tariffs,2018-09-09T00:09:09Z,,
https://www.businessinsider.com/apple-macos-mojave-best-features-mac-computers-2018-6,2018-09-24T17:29:00Z,,
https://www.wsj.com/articles/trump-presses-apple-to-shift-production-to-u-s-1536432033,2018-09-08T19:03:55Z,,
https://www.wsj.com/articles/apple-gets-reversal-for-university-of-wisconsin-patent-case-1538149402,2018-09-28T15:43:24Z,,
https://www.wsj.com/articles/apple-scores-a-win-in-qualcomm-trade-spat-1538175458,2018-09-28T22:57:40Z,,
https://www.wsj.com/articles/apple-faces-uphill-battle-to-win-over-china-with-pricey-new-iphones-1536843602,2018-09-13T13:20:27Z,,
https://money.cnn.com/2018/09/20/technology/amazon-echo-event/index.html,2018-09-20T15:01:37Z,,
https://www.cnn.com/videos/cnnmoney/2018/09/12/apple-watch-series-4-announcement.cnn,2018-09-12T20:26:21Z,,
https://www.nytimes.com/2018/09/06/business/media/spotify-music-industry-record-labels.html,2018-09-06T07:00:03Z,,
https://www.bloomberg.com/tosv2.html?vid=&uuid=49877a40-c3c1-11e8-812b-cdff13f8bcce&url=L3ZpZXcvYXJ0aWNsZXMvMjAxOC0wOS0yOC9hcHBsZS1sb29rcy1kb3duLW9uLWFkcy1idXQtdGFrZXMtYmlsbGlvbnMtZnJvbS1nb29nbGU=,2018-09-28T19:57:08Z,,
https://www.theguardian.com/technology/2018/sep/12/apple-watch-series-4-will-have-edge-to-edge-screen-and-health-features,2018-09-12T17:51:59Z,,
https://www.bbc.co.uk/news/technology-45647449,2018-09-25T22:13:24Z,,
https://www.bloomberg.com/news/articles/2018-09-17/u-s-is-said-to-spare-some-apple-goods-from-latest-china-tariffs,2018-09-18T16:38:36Z,,
https://www.businessinsider.com/beautygate-iphone-xs-camera-appears-to-apply-beauty-mode-to-selfies-2018-9,2018-09-27T19:57:50Z,,
https://www.theguardian.com/technology/2018/sep/12/apple-unveils-iphone-xs-apple-watch,2018-09-12T19:27:18Z,,
https://www.businessinsider.com/apple-responds-to-anders-goncalves-da-silvas-itunes-movies-tweets-2018-9,2018-09-17T11:46:37Z,,
https://www.economist.com/node/21751698,2018-09-27T14:52:32Z,,
https://www.theguardian.com/technology/2018/sep/08/donald-trump-threatens-267bn-more-tariffs-on-chinese-goods,2018-09-08T03:25:11Z,,
https://www.theguardian.com/technology/2018/sep/26/silicon-valley-senate-commerce-committee-data-privacy-regulation,2018-09-26T23:33:05Z,,
https://www.economist.com/the-world-this-week/2018/08/23/business-this-week,2018-09-20T14:46:47Z,,
https://www.economist.com/the-world-this-week/2018/09/06/business-this-week,2018-09-24T13:29:48Z,,
https://www.businessinsider.com/apple-iphone-xs-rumors-name-2018-9,2018-09-05T13:00:00Z,,
https://www.businessinsider.com/ken-kocienda-apple-iphone-steve-jobs-2018-9,2018-09-06T13:00:00Z,,
https://www.businessinsider.com/the-10-most-important-things-in-the-world-right-now-sept-5-2018-9,2018-09-05T07:03:32Z,,
https://www.businessinsider.com/apple-iphone-xs-max-xr-event-wrap-up-2018-9,2018-09-12T20:56:38Z,,
https://www.ft.com/content/e77a1d22-b6f4-11e8-bbc3-ccd7de085ffe,2018-09-13T04:48:48Z,,
https://www.businessinsider.com/ap-the-apple-watch-is-inching-toward-becoming-a-medical-device-2018-9,2018-09-13T07:05:00Z,,
https://www.wsj.com/articles/smartphones-electric-cars-keep-miners-digging-by-hand-in-congo-1536835334,2018-09-13T13:44:03Z,,
https://www.ft.com/content/1f6f7438-b12e-11e8-8d14-6f049d06439c,2018-09-05T18:19:09Z,,
https://www.bbc.co.uk/news/technology-45590293,2018-09-20T13:32:14Z,,
https://www.theguardian.com/fashion/2018/sep/11/big-coat-energy-how-to-find-a-winter-look-that-projects-bulletproof-confidence,2018-09-11T13:17:06Z,,
https://www.businessinsider.com/baby-boomers-appetite-for-apple-watch-4-2018-9,2018-09-20T14:30:00Z,,
http://uk.businessinsider.com/how-pictures-of-new-iphone-xs-leaked-2018-9,2018-09-11T23:08:00Z,,
https://www.businessinsider.com/10-things-in-tech-you-need-to-know-today-september-11-2018-9,2018-09-11T07:03:18Z,,
https://www.businessinsider.com/flipboard-is-helping-publishers-make-big-editorial-decisions-2018-9,2018-09-25T16:07:20Z,,
https://www.businessinsider.com/why-iphone-keyboard-autocorrects-ducking-in-texts-explained-2018-9,2018-09-09T12:00:00Z,,
https://abcnews.go.com/Sports/wireStory/fans-rejoice-subscription-free-streaming-nfl-games-57618567,2018-09-05T15:10:28Z,,
https://www.wsj.com/articles/apple-watch-series-4-first-look-a-medical-wearable-in-pretty-disguise-1536865861,2018-09-13T19:31:23Z,,
https://www.wsj.com/articles/new-way-to-play-fang-stocks-falls-short-for-some-investors-1536658200,2018-09-11T22:15:59Z,,
https://www.theguardian.com/world/2018/sep/18/ireland-collects-more-than-14bn-disputed-taxes-from-apple,2018-09-18T18:04:39Z,,
https://www.nytimes.com/2018/09/06/technology/twitter-alex-jones-infowars.html,2018-09-06T20:45:40Z,,
https://www.businessinsider.com/iphone-xs-max-bad-cell-wifi-signal-strength-reports-2018-9,2018-09-24T16:29:13Z,,
https://www.theguardian.com/technology/2018/sep/12/iphone-xs-and-xs-max-apple-launches-biggest-most-expensive-phone-yet,2018-09-12T18:51:58Z,,
https://www.businessinsider.com/amazon-investigated-by-eu-commissioner-margrethe-vestager-2018-9,2018-09-19T14:01:21Z,,
https://www.bbc.co.uk/news/business-45430686,2018-09-07T20:39:18Z,,
https://www.economist.com/finance-and-economics/2018/09/08/why-italys-government-bonds-are-so-unstable,2018-09-06T14:48:53Z,,
https://www.businessinsider.com/putin-backs-off-israel-threats-says-syria-il-20-downing-tragic-accident-2018-9,2018-09-18T14:41:40Z,,
http://uk.businessinsider.com/the-10-most-important-things-in-the-world-right-now-september-13-2018-9,2018-09-13T07:10:07Z,,
http://uk.businessinsider.com/the-10-most-important-things-in-the-world-right-now-september-17-2018-9,2018-09-17T07:17:56Z,,
https://www.businessinsider.com/what-you-need-to-know-in-advertising-today-9-26-2018,2018-09-26T13:29:00Z,,
https://www.ft.com/content/308d57bc-b1e2-11e8-8d14-6f049d06439c,2018-09-06T16:42:33Z,,
https://www.businessinsider.com/ethereum-price-crash-cryptocurrency-falls-below-170-2018-9,2018-09-12T08:56:20Z,,
https://www.businessinsider.com/southwest-ex-employee-says-there-was-a-whites-only-break-room-in-houston-2018-9,2018-09-21T15:34:00Z,,
https://www.businessinsider.com/ge-general-electric-stock-price-market-cap-wiped-out-since-2000-ceo-departure-2018-10,2018-10-01T18:00:57Z,,
https://www.businessinsider.com/fortnite-streamer-tyler-ninja-blevins-received-40000-donation-playing-game-2018-9,2018-09-18T20:25:33Z,,
http://uk.businessinsider.com/the-10-most-important-things-in-the-world-right-now-september-18-2018-9,2018-09-18T07:09:14Z,,
https://markets.businessinsider.com/news/stocks/belkin-introduces-boostup-wireless-charging-dock-enhanced-for-iphone-xs-iphone-xs-max-iphone-xr-and-apple-watch-series-4-1027555513,2018-09-21T16:19:14Z,,
https://www.bloomberg.com/tosv2.html?vid=&uuid=d3386f20-b75e-11e8-b76d-19cfe2d566fc&url=L3ZpZXcvYXJ0aWNsZXMvMjAxOC0wOS0xMy9hcHBsZS1maW5hbGx5LWdldHMtaG93LXRvLXBsYXktdGhlLWNoaW5hLW1hcmtldA==,2018-09-13T04:47:27Z,,
https://www.bbc.co.uk/news/business-45643844,2018-09-25T16:04:55Z,,
https://www.economist.com/finance-and-economics/2018/09/20/america-and-china-are-in-a-proper-trade-war,2018-09-20T13:04:54Z,,
https://www.economist.com/finance-and-economics/2018/09/19/america-and-china-are-in-a-proper-trade-war,2018-09-20T09:30:38Z,,
https://www.businessinsider.com/apple-ios-12-easter-egg-quick-edit-iphone-text-2018-9,2018-09-17T20:20:00Z,,
https://abcnews.go.com/US/start-kavanaughs-accuser-waffles-trump-tours-hurricane-zone/story?id=57930766,2018-09-20T09:45:36Z,,
https://abcnews.go.com/US/start-hurricane-florence-fda-cigarette-crackdown-fivethirtyeight-senate/story?id=57767954,2018-09-13T09:02:13Z,,
https://abcnews.go.com/US/start-here-carolinas-recover-florence-kavanaughs-accuser-border-agent/story?id=57848019,2018-09-17T11:14:34Z,,
https://abcnews.go.com/US/start-kavanaugh-allegation-general-assembly-begins-orourke-debates/story?id=57993306,2018-09-24T09:06:24Z,,
https://abcnews.go.com/US/start-here-kavanaugh-allegation-general-assembly-begins-orourke-debates/story?id=57993306,2018-09-24T09:39:15Z,,
https://abcnews.go.com/US/start-here-hearing-day-kavanaugh-ford-3rd-kavanaugh-accuser/story?id=58102569,2018-09-27T10:55:10Z,,
https://abcnews.go.com/US/start-here-hurricane-florence-fda-cigarette-crackdown-fivethirtyeight-senate/story?id=57767954,2018-09-13T11:17:56Z,,
https://abcnews.go.com/US/start-hearing-day-kavanaugh-ford-3rd-kavanaugh-accuser/story?id=58102569,2018-09-27T10:10:27Z,,
http://feedproxy.google.com/~r/hypebeast/feed/~3/jKHzoM7am6M/,2018-09-28T05:00:55Z,,
https://www.bbc.co.uk/news/business-45566364,2018-09-18T17:17:36Z,,
https://money.cnn.com/2018/09/10/technology/apple-event-what-to-expect/index.html,2018-09-10T10:10:12Z,,
https://www.wsj.com/articles/wearable-health-monitors-do-they-work-1537149961,2018-09-17T02:29:27Z,,
https://www.nytimes.com/2018/09/20/technology/amazon-alexa-new-features-products.html,2018-09-20T21:31:54Z,,
https://www.bloomberg.com/news/articles/2018-09-21/iphone-xs-buyers-undeterred-by-eye-watering-prices-few-upgrades,2018-09-21T15:05:50Z,,
https://www.ft.com/content/bff4b32c-bb4d-11e8-8274-55b72926558f,2018-09-18T14:52:42Z,,
https://www.cnn.com/videos/cnnmoney/2018/09/11/iphone-revenue-orig.cnnmoney,2018-09-11T23:00:02Z,,
https://www.wsj.com/articles/ios-12-review-free-update-revives-old-phones-makes-siri-useful-1537207214,2018-09-17T18:20:29Z,,
https://www.wsj.com/articles/apple-banks-on-bigger-screens-to-drive-iphone-growth-1536505200,2018-09-09T15:04:13Z,,
https://www.cnn.com/videos/cnnmoney/2018/09/24/trump-china-tech-tariffs-burke-pkg-vpx.cnn,2018-09-24T11:53:31Z,,
https://www.ft.com/content/0bcf957f-9a10-344a-afc5-c096a21ef8bf,2018-09-18T07:12:27Z,,
https://www.ft.com/content/b99fbc2c-b6b3-11e8-bbc3-ccd7de085ffe,2018-09-12T17:56:15Z,,
https://www.nytimes.com/2018/09/26/technology/personaltech/the-sun-sets-the-wind-dies-but-energy-data-is-relentless.html,2018-09-26T18:51:11Z,,
https://www.businessinsider.com/apple-iphone-x-random-screenshots-ios-12-2018-9,2018-09-18T16:29:03Z,,
https://www.bloomberg.com/tosv2.html?vid=&uuid=ef7f54d0-b4e5-11e8-8386-69e7ea4c9820&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0wOS0xMC9hcHBsZS10by1raWNrLW9mZi1wcm9kdWN0LWJsaXR6LXdpdGgtaXBob25lLXhzLWxpbmUtbmV3LXdhdGNoZXM=,2018-09-10T10:15:27Z,,
https://www.nytimes.com/2018/09/05/technology/personaltech/staying-plugged-in-campaign-trail.html,2018-09-05T19:50:36Z,,
https://www.theguardian.com/us-news/2018/sep/05/jeff-sessions-social-media-free-speech-conservative-views,2018-09-05T21:09:05Z,,
https://www.businessinsider.com/apple-iphone-xs-max-vs-samsung-galaxy-note-9-comparison-2018-9,2018-09-25T15:29:40Z,,
https://www.ft.com/video/b7b75994-84ad-481a-84f5-2e0523272a32,2018-09-09T03:59:50Z,,
https://www.theguardian.com/food/2018/sep/19/how-to-cook-the-perfect-french-apple-tart-recipe,2018-09-19T11:00:16Z,,
https://www.economist.com/business/2018/09/08/the-global-smartphone-supply-chain-needs-an-upgrade,2018-09-06T14:48:49Z,,
https://www.wsj.com/articles/for-apple-u-s-china-trade-fight-grows-riskier-1537188213,2018-09-17T12:46:07Z,,
https://money.cnn.com/2018/09/11/investing/premarket-stocks-trading/index.html,2018-09-11T09:11:53Z,,
https://www.theguardian.com/commentisfree/2018/sep/21/brett-kavanaugh-blame-women-anita-hill-cosby-weinstein,2018-09-21T15:57:20Z,,
https://www.ft.com/content/79a47254-b4a9-11e8-bbc3-ccd7de085ffe,2018-09-10T03:42:06Z,,
https://www.bbc.co.uk/news/uk-45510662,2018-09-13T12:29:33Z,,
https://www.wsj.com/articles/google-workers-discussed-tweaking-search-function-to-counter-travel-ban-1537488472,2018-09-21T00:13:31Z,,
https://www.businessinsider.com/iphone-xs-max-bad-cell-wifi-signal-strength-reports-2018-9?utm_source=hearst&amp,utm_medium=referral&amp,utm_content=allverticals,2018-09-24T18:38:02Z
https://www.businessinsider.com/best-smartphone-notches-ranked-2018-9,2018-09-30T14:00:00Z,,
https://www.businessinsider.com/apple-iphone-xr-colors-photos-2018-9,2018-09-12T20:55:00Z,,
https://www.bbc.co.uk/news/technology-45600272,2018-09-21T09:45:29Z,,
https://disneyparks.disney.go.com/blog/2018/09/celebrate-halloween-with-play-disney-parks-spooky-new-experiences-and-wallpapers/,2018-09-25T16:00:07Z,,
https://www.businessinsider.com/apple-iphone-xr-colors-red-blue-yellow-white-black-coral-photos-2018-9,2018-09-23T13:00:00Z,,
https://www.bloomberg.com/news/articles/2018-09-13/iphone-xs-max-versus-samsung-galaxy-note-9-how-they-measure-up,2018-09-13T08:50:00Z,,
https://www.ft.com/content/1495f3d2-b194-11e8-8d14-6f049d06439c,2018-09-07T04:00:54Z,,
https://www.ft.com/video/104f01bf-5339-42c3-94f6-f514355e7b8a,2018-09-13T05:34:44Z,,
https://www.nytimes.com/2018/09/21/dining/what-to-cook-this-weekend.html,2018-09-21T14:30:00Z,,
https://www.theguardian.com/business/2018/sep/25/dunkin-donuts-name-rebrand-new-england-boston-reaction,2018-09-25T20:18:55Z,,
https://www.theguardian.com/business/2018/sep/23/trump-trade-war-china-beijing-tariffs-technology,2018-09-23T06:00:17Z,,
https://abcnews.go.com/US/start-here-hurricane-florence-preparations-donald-trump-jr-opens/story?id=57743173,2018-09-12T11:10:33Z,,
https://abcnews.go.com/US/start-here-ford-testimony-takes-shape-cosby-sentenced-trump/story?id=58067237,2018-09-26T10:09:07Z,,
https://abcnews.go.com/US/start-kavanaugh-accuser-fbi-investigation-nfl-hall-famers/story?id=57907709,2018-09-19T09:07:42Z,,
https://abcnews.go.com/US/start-here-kavanaugh-accuser-fbi-investigation-nfl-hall-famers/story?id=57907709,2018-09-19T09:14:09Z,,
https://abcnews.go.com/US/start-ford-testimony-takes-shape-cosby-sentenced-trump/story?id=58067237,2018-09-26T09:23:04Z,,
http://uk.businessinsider.com/apple-iphone-xs-does-not-come-with-fast-charger-included-2018-9,2018-09-20T12:59:00Z,,
https://www.theguardian.com/books/2018/sep/13/small-fry-lisa-brennan-jobs-review-steve-jobs,2018-09-13T11:00:18Z,,
https://www.ft.com/content/d11cd636-b290-11e8-99ca-68cf89602132,2018-09-07T16:02:17Z,,
https://www.ft.com/content/6e962626-b1cc-11e8-8d14-6f049d06439c,2018-09-09T16:15:32Z,,
https://www.businessinsider.com/easy-ways-to-make-money-online-fast,2018-09-16T16:00:00Z,,
https://www.theguardian.com/australia-news/ng-interactive/2018/sep/19/lobbying-in-australia-how-big-business-connects-to-government,2018-09-18T20:00:08Z,,
https://www.nytimes.com/2018/09/29/opinion/konc-autumn-humor.html,2018-09-29T15:00:04Z,,
http://feedproxy.google.com/~r/IeeeSpectrum/~3/iU6yznso4hc/apple-huaweii-both-claim-first-7nm-smartphone-chips,2018-09-12T20:31:00Z,,
http://feedproxy.google.com/~r/geeky-gadgets/~3/SqPzjL-kELo/,2018-09-12T12:08:12Z,,
https://www.ft.com/content/e9caf2c2-b393-11e8-bbc3-ccd7de085ffe,2018-09-08T19:04:02Z,,
https://www.nytimes.com/2018/09/10/dining/ice-cream-vending-machine-moxy.html,2018-09-10T14:38:29Z,,
https://www.businessinsider.com/twitter-permanently-bans-alex-jones-2018-9,2018-09-06T21:36:49Z,,
https://www.businessinsider.com/serial-season-3-podcast-sets-release-date-provides-details-2018-9,2018-09-05T14:01:15Z,,
https://www.businessinsider.com/iphone-xs-round-up-for-the-first-reviews-2018-9,2018-09-18T15:52:41Z,,
https://www.businessinsider.com/google-comics-goomics-manu-cornet-2018-9,2018-09-19T18:31:47Z,,
https://www.nytimes.com/2018/09/14/your-money/credit-freeze-free.html,2018-09-14T16:37:47Z,,
https://www.theguardian.com/commentisfree/2018/sep/23/how-youtube-takes-you-to-extremes-when-it-comes-to-major-news-events,2018-09-23T06:00:18Z,,
https://www.wsj.com/articles/paramount-names-new-tv-studio-chief-1536175760,2018-09-05T19:29:22Z,,
https://www.wsj.com/articles/mcdonalds-avoids-fines-as-europe-rules-its-tax-deal-is-legal-1537352124,2018-09-19T10:50:38Z,,
https://www.ft.com/content/e6802fd4-b833-11e8-bbc3-ccd7de085ffe,2018-09-21T13:16:20Z,,
https://www.businessinsider.com/vince-cable-conference-speech-brighton-brexit-can-and-must-be-stopped-theresa-may-2018-9,2018-09-18T13:45:31Z,,
